merge_group_id,record_count_merged,record_ids_merged,event_date,admin1,admin2,operator,scope_type,consumer_class,restriction_type,queue_count,queue_ids_merged,planned_start_local,planned_end_local,actual_start_local,actual_end_local,planned_start_utc,planned_end_utc,actual_start_utc,actual_end_utc,timezone_name,status,confidence,schedule_version,announced_at_utc,emergency_override,attack_recovery_confounded,technical_outage_confounded,weather_confounded,confound_scope,affected_admin1,source_authority,source_url,verified_source_url,source_grade,evidence_rank,actual_time_semantics,execution_event_ids,key_event_ids,methodology_rule_ids,source_note,verification_note_zh,v40_action_summary,experiment_use_v40,audit_version,schedule_positive,confound_free,record_id,segment_id,schema_version,record_role,scope_type_norm,status_norm,queue_id,local_start,local_end,start_utc,end_utc,verified_at_utc,interval_valid,analysis_eligible,publication_eligible,final_version,event_id,independence_cluster,geo_scope_precision
MGV40_0024,1,R20240604_NAT_001,2024-06-04,ALL,,Ukrenergo,national,household_general,hourly_schedule,,,2024-06-04 00:00:00+03:00,2024-06-05 00:00:00+03:00,,,2024-06-03 21:00:00+00:00,2024-06-04 21:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,high,final_dispatch,,0,0,0,0,multi_region,Kharkiv Oblast|Sumy Oblast|Kyiv City|Kyiv Oblast|Donetsk Oblast|Zhytomyr Oblast|Mykolaiv Oblast|Khmelnytskyi Oblast|Ivano-Frankivsk Oblast|Rivne Oblast|Zakarpattia Oblast|Ternopil Oblast|Vinnytsia Oblast|Volyn Oblast|Lviv Oblast|Cherkasy Oblast|Kirovohrad Oblast,official_tso_archive,https://t.me/s/Ukrenergo?before=2921,https://t.me/s/Ukrenergo?before=2921,primary,5,not_populated,XE20240604_KH_GAV_ACTIVATE_1421|XE20240604_KH_SGAV_ACTIVATE_1449|XE20240604_KH_EMG_CANCEL_1530|XE20240604_SUMY_GAV_ACTIVATE_2115|XE20240604_KH_GAV_ACTIVATE_2127,KE20240604_MULTI_REGION_EMERGENCY,MR20240608_QUEUE_DISPATCH_SEMANTIC_BREAK|MR20241210_REGULATOR_ACTUAL_VS_PLAN,,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0024,MGV40_0024,v4.0,planned_or_final_dispatch,national,dispatch_confirmed,,2024-06-04 00:00:00+03:00,2024-06-05 00:00:00+03:00,2024-06-03 21:00:00+00:00,2024-06-04 21:00:00+00:00,,1,1,1,1,E20240604_V4,V4_DATE_20240604,L3_national
MGV40_0025,1,R20240604_CHK_QSET_01_V36,2024-06-04,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,1,3,2024-06-04 00:00:00+03:00,2024-06-04 02:00:00+03:00,,,2024-06-03 21:00:00+00:00,2024-06-03 23:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/263,https://t.me/s/pat_cherkasyoblenergo/263,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo official Telegram text schedule; intervals are compressed only where adjacent hours have the identical queue set.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0025,MGV40_0025,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,3,2024-06-04 00:00:00+03:00,2024-06-04 02:00:00+03:00,2024-06-03 21:00:00+00:00,2024-06-03 23:00:00+00:00,,1,1,1,1,E20240604_V4,V4_DATE_20240604,L2_operator_admin1_proxy
MGV40_0026,1,R20240604_CHK_QSET_02_V36,2024-06-04,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,1,4,2024-06-04 02:00:00+03:00,2024-06-04 04:00:00+03:00,,,2024-06-03 23:00:00+00:00,2024-06-04 01:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/263,https://t.me/s/pat_cherkasyoblenergo/263,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo official Telegram text schedule; intervals are compressed only where adjacent hours have the identical queue set.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0026,MGV40_0026,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,4,2024-06-04 02:00:00+03:00,2024-06-04 04:00:00+03:00,2024-06-03 23:00:00+00:00,2024-06-04 01:00:00+00:00,,1,1,1,1,E20240604_V4,V4_DATE_20240604,L2_operator_admin1_proxy
MGV40_0027,1,R20240604_CHK_QSET_03_V36,2024-06-04,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,2,"5,6",2024-06-04 04:00:00+03:00,2024-06-04 06:00:00+03:00,,,2024-06-04 01:00:00+00:00,2024-06-04 03:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/263,https://t.me/s/pat_cherkasyoblenergo/263,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo official Telegram text schedule; intervals are compressed only where adjacent hours have the identical queue set.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0027,MGV40_0027,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"5,6",2024-06-04 04:00:00+03:00,2024-06-04 06:00:00+03:00,2024-06-04 01:00:00+00:00,2024-06-04 03:00:00+00:00,,1,1,1,1,E20240604_V4,V4_DATE_20240604,L2_operator_admin1_proxy
MGV40_0028,1,R20240604_CHK_QSET_04_V36,2024-06-04,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,2,"1,2",2024-06-04 06:00:00+03:00,2024-06-04 08:00:00+03:00,,,2024-06-04 03:00:00+00:00,2024-06-04 05:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/263,https://t.me/s/pat_cherkasyoblenergo/263,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo official Telegram text schedule; intervals are compressed only where adjacent hours have the identical queue set.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0028,MGV40_0028,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"1,2",2024-06-04 06:00:00+03:00,2024-06-04 08:00:00+03:00,2024-06-04 03:00:00+00:00,2024-06-04 05:00:00+00:00,,1,1,1,1,E20240604_V4,V4_DATE_20240604,L2_operator_admin1_proxy
MGV40_0029,1,R20240604_CHK_QSET_05_V36,2024-06-04,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,2,"3,4",2024-06-04 08:00:00+03:00,2024-06-04 10:00:00+03:00,,,2024-06-04 05:00:00+00:00,2024-06-04 07:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/263,https://t.me/s/pat_cherkasyoblenergo/263,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo official Telegram text schedule; intervals are compressed only where adjacent hours have the identical queue set.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0029,MGV40_0029,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"3,4",2024-06-04 08:00:00+03:00,2024-06-04 10:00:00+03:00,2024-06-04 05:00:00+00:00,2024-06-04 07:00:00+00:00,,1,1,1,1,E20240604_V4,V4_DATE_20240604,L2_operator_admin1_proxy
MGV40_0030,1,R20240604_CHK_QSET_06_V36,2024-06-04,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,2,"5,6",2024-06-04 10:00:00+03:00,2024-06-04 12:00:00+03:00,,,2024-06-04 07:00:00+00:00,2024-06-04 09:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/263,https://t.me/s/pat_cherkasyoblenergo/263,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo official Telegram text schedule; intervals are compressed only where adjacent hours have the identical queue set.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0030,MGV40_0030,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"5,6",2024-06-04 10:00:00+03:00,2024-06-04 12:00:00+03:00,2024-06-04 07:00:00+00:00,2024-06-04 09:00:00+00:00,,1,1,1,1,E20240604_V4,V4_DATE_20240604,L2_operator_admin1_proxy
MGV40_0031,1,R20240604_CHK_QSET_07_V36,2024-06-04,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,2,"1,2",2024-06-04 12:00:00+03:00,2024-06-04 14:00:00+03:00,,,2024-06-04 09:00:00+00:00,2024-06-04 11:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/263,https://t.me/s/pat_cherkasyoblenergo/263,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo official Telegram text schedule; intervals are compressed only where adjacent hours have the identical queue set.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0031,MGV40_0031,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"1,2",2024-06-04 12:00:00+03:00,2024-06-04 14:00:00+03:00,2024-06-04 09:00:00+00:00,2024-06-04 11:00:00+00:00,,1,1,1,1,E20240604_V4,V4_DATE_20240604,L2_operator_admin1_proxy
MGV40_0032,1,R20240604_CHK_QSET_08_V36,2024-06-04,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,2,"3,4",2024-06-04 14:00:00+03:00,2024-06-04 16:00:00+03:00,,,2024-06-04 11:00:00+00:00,2024-06-04 13:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/263,https://t.me/s/pat_cherkasyoblenergo/263,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo official Telegram text schedule; intervals are compressed only where adjacent hours have the identical queue set.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0032,MGV40_0032,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"3,4",2024-06-04 14:00:00+03:00,2024-06-04 16:00:00+03:00,2024-06-04 11:00:00+00:00,2024-06-04 13:00:00+00:00,,1,1,1,1,E20240604_V4,V4_DATE_20240604,L2_operator_admin1_proxy
MGV40_0033,1,R20240604_CHK_QSET_09_V36,2024-06-04,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,2,"5,6",2024-06-04 16:00:00+03:00,2024-06-04 18:00:00+03:00,,,2024-06-04 13:00:00+00:00,2024-06-04 15:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/263,https://t.me/s/pat_cherkasyoblenergo/263,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo official Telegram text schedule; intervals are compressed only where adjacent hours have the identical queue set.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0033,MGV40_0033,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"5,6",2024-06-04 16:00:00+03:00,2024-06-04 18:00:00+03:00,2024-06-04 13:00:00+00:00,2024-06-04 15:00:00+00:00,,1,1,1,1,E20240604_V4,V4_DATE_20240604,L2_operator_admin1_proxy
MGV40_0034,1,R20240604_CHK_QSET_10_V36,2024-06-04,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,2,"1,2",2024-06-04 18:00:00+03:00,2024-06-04 20:00:00+03:00,,,2024-06-04 15:00:00+00:00,2024-06-04 17:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/263,https://t.me/s/pat_cherkasyoblenergo/263,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo official Telegram text schedule; intervals are compressed only where adjacent hours have the identical queue set.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0034,MGV40_0034,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"1,2",2024-06-04 18:00:00+03:00,2024-06-04 20:00:00+03:00,2024-06-04 15:00:00+00:00,2024-06-04 17:00:00+00:00,,1,1,1,1,E20240604_V4,V4_DATE_20240604,L2_operator_admin1_proxy
MGV40_0035,1,R20240604_CHK_QSET_11_V36,2024-06-04,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,2,"3,4",2024-06-04 20:00:00+03:00,2024-06-04 22:00:00+03:00,,,2024-06-04 17:00:00+00:00,2024-06-04 19:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/263,https://t.me/s/pat_cherkasyoblenergo/263,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo official Telegram text schedule; intervals are compressed only where adjacent hours have the identical queue set.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0035,MGV40_0035,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"3,4",2024-06-04 20:00:00+03:00,2024-06-04 22:00:00+03:00,2024-06-04 17:00:00+00:00,2024-06-04 19:00:00+00:00,,1,1,1,1,E20240604_V4,V4_DATE_20240604,L2_operator_admin1_proxy
MGV40_0036,1,R20240604_CHK_QSET_12_V36,2024-06-04,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,1,5,2024-06-04 22:00:00+03:00,2024-06-05 00:00:00+03:00,,,2024-06-04 19:00:00+00:00,2024-06-04 21:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/263,https://t.me/s/pat_cherkasyoblenergo/263,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Cherkasyoblenergo official Telegram text schedule; intervals are compressed only where adjacent hours have the identical queue set.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0036,MGV40_0036,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,5,2024-06-04 22:00:00+03:00,2024-06-05 00:00:00+03:00,2024-06-04 19:00:00+00:00,2024-06-04 21:00:00+00:00,,1,1,1,1,E20240604_V4,V4_DATE_20240604,L2_operator_admin1_proxy
MGV40_0037,1,R20240604_VOL_OBL_001,2024-06-04,Volyn Oblast,,Volynoblenergo,oblast,household_general,hourly_schedule,,,2024-06-04 00:00:00+03:00,2024-06-05 00:00:00+03:00,,,2024-06-03 21:00:00+00:00,2024-06-04 21:00:00+00:00,,,Europe/Kyiv,confirmed,high,official_dso_final,,0,0,0,0,,Volyn Oblast,official_dso,https://energy.volyn.ua/pro-tovarystvo/novyny/gpv-gav-sgav/,https://energy.volyn.ua/pro-tovarystvo/novyny/gpv-gav-sgav/,primary,5,not_populated,,,,Volynoblenergo continuously updated official GPV/GAV/SGAV archive; final daily window reconstructed from same-day revisions where explicitly published.,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0037,MGV40_0037,v4.0,planned_or_final_dispatch,oblast,confirmed,,2024-06-04 00:00:00+03:00,2024-06-05 00:00:00+03:00,2024-06-03 21:00:00+00:00,2024-06-04 21:00:00+00:00,,1,1,1,1,E20240604_V4,V4_DATE_20240604,L2_admin1
MGV40_0038,1,R20240605_NAT_001,2024-06-05,ALL,,Ukrenergo,national,household_general,hourly_schedule,,,2024-06-05 00:00:00+03:00,2024-06-06 00:00:00+03:00,,,2024-06-04 21:00:00+00:00,2024-06-05 21:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,high,final_dispatch,,0,0,0,0,multi_region,Odesa Oblast|Sumy Oblast|Kharkiv Oblast|Volyn Oblast|Ivano-Frankivsk Oblast|Kyiv Oblast|Kirovohrad Oblast|Zaporizhzhia Oblast|Lviv Oblast|Rivne Oblast|Cherkasy Oblast|Chernihiv Oblast,official_tso_archive,https://t.me/s/Ukrenergo?before=2921,https://t.me/s/Ukrenergo?before=2921,primary,5,not_populated,XE20240605_SUMY_GAV_CANCEL_0057|XE20240605_KH_GAV_CANCEL_0057|XE20240605_OD_GAV_ACTIVATE_2040|XE20240605_OD_GAV_CANCEL_2135|XE20240605_SUMY_GAV_ACTIVATE_2040|XE20240605_SUMY_GAV_CANCEL_2340|XE20240605_KH_GAV_ACTIVATE_2040|XE20240605_KH_GAV_CANCEL_2340,KE20240605_MULTI_REGION_EMERGENCY,MR20240608_QUEUE_DISPATCH_SEMANTIC_BREAK|MR20241210_REGULATOR_ACTUAL_VS_PLAN,,v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0038,MGV40_0038,v4.0,planned_or_final_dispatch,national,dispatch_confirmed,,2024-06-05 00:00:00+03:00,2024-06-06 00:00:00+03:00,2024-06-04 21:00:00+00:00,2024-06-05 21:00:00+00:00,,1,1,1,1,E20240605_V4,V4_DATE_20240605,L3_national
MGV40_0039,1,R20240605_CHK_QSET_01_V36,2024-06-05,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,1,6,2024-06-05 00:00:00+03:00,2024-06-05 02:00:00+03:00,,,2024-06-04 21:00:00+00:00,2024-06-04 23:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/263,https://t.me/s/pat_cherkasyoblenergo/263,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,"Official GPV schedule; partial GAV begins at 20:52, so overlapping late rows are marked emergency-overridden.",v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0039,MGV40_0039,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,6,2024-06-05 00:00:00+03:00,2024-06-05 02:00:00+03:00,2024-06-04 21:00:00+00:00,2024-06-04 23:00:00+00:00,,1,1,1,1,E20240605_V4,V4_DATE_20240605,L2_operator_admin1_proxy
MGV40_0040,1,R20240605_CHK_QSET_02_V36,2024-06-05,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,1,1,2024-06-05 02:00:00+03:00,2024-06-05 04:00:00+03:00,,,2024-06-04 23:00:00+00:00,2024-06-05 01:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/263,https://t.me/s/pat_cherkasyoblenergo/263,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,"Official GPV schedule; partial GAV begins at 20:52, so overlapping late rows are marked emergency-overridden.",v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0040,MGV40_0040,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,1,2024-06-05 02:00:00+03:00,2024-06-05 04:00:00+03:00,2024-06-04 23:00:00+00:00,2024-06-05 01:00:00+00:00,,1,1,1,1,E20240605_V4,V4_DATE_20240605,L2_operator_admin1_proxy
MGV40_0041,1,R20240605_CHK_QSET_03_V36,2024-06-05,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,1,2,2024-06-05 04:00:00+03:00,2024-06-05 06:00:00+03:00,,,2024-06-05 01:00:00+00:00,2024-06-05 03:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/263,https://t.me/s/pat_cherkasyoblenergo/263,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,"Official GPV schedule; partial GAV begins at 20:52, so overlapping late rows are marked emergency-overridden.",v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0041,MGV40_0041,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,2,2024-06-05 04:00:00+03:00,2024-06-05 06:00:00+03:00,2024-06-05 01:00:00+00:00,2024-06-05 03:00:00+00:00,,1,1,1,1,E20240605_V4,V4_DATE_20240605,L2_operator_admin1_proxy
MGV40_0042,1,R20240605_CHK_QSET_04_V36,2024-06-05,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,2,"3,4",2024-06-05 06:00:00+03:00,2024-06-05 08:00:00+03:00,,,2024-06-05 03:00:00+00:00,2024-06-05 05:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/263,https://t.me/s/pat_cherkasyoblenergo/263,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,"Official GPV schedule; partial GAV begins at 20:52, so overlapping late rows are marked emergency-overridden.",v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0042,MGV40_0042,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"3,4",2024-06-05 06:00:00+03:00,2024-06-05 08:00:00+03:00,2024-06-05 03:00:00+00:00,2024-06-05 05:00:00+00:00,,1,1,1,1,E20240605_V4,V4_DATE_20240605,L2_operator_admin1_proxy
MGV40_0043,1,R20240605_CHK_QSET_05_V36,2024-06-05,Cherkasy Oblast,,Cherkasyoblenergo,operator_service_area,household_general,hourly_schedule,2,"5,6",2024-06-05 08:00:00+03:00,2024-06-05 10:00:00+03:00,,,2024-06-05 05:00:00+00:00,2024-06-05 07:00:00+00:00,,,Europe/Kyiv,operator_schedule_published,high,published_queue_schedule,,0,0,0,0,,Cherkasy Oblast,official_dso,https://t.me/s/pat_cherkasyoblenergo/263,https://t.me/s/pat_cherkasyoblenergo/263,primary,5,not_populated,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,"Official GPV schedule; partial GAV begins at 20:52, so overlapping late rows are marked emergency-overridden.",v3.9逐URL/逐行核验结论沿用；本轮同日修订链扫描未发现覆盖该行的新证据。,carry_forward_verified,1,v4.0,1,1,MGV40_0043,MGV40_0043,v4.0,planned_or_final_dispatch,operator_service_area,operator_schedule_published,"5,6",2024-06-05 08:00:00+03:00,2024-06-05 10:00:00+03:00,2024-06-05 05:00:00+00:00,2024-06-05 07:00:00+00:00,,1,1,1,1,E20240605_V4,V4_DATE_20240605,L2_operator_admin1_proxy
