record_id,event_date,admin1,admin2,operator,scope_type,consumer_class,restriction_type,queue_count,queue_id,planned_start_local,planned_end_local,actual_start_local,actual_end_local,planned_start_utc,planned_end_utc,actual_start_utc,actual_end_utc,timezone_name,status,confidence,impact_note,schedule_version,announced_at_utc,supersedes_record_id,emergency_override,attack_recovery_confounded,technical_outage_confounded,weather_confounded,analysis_eligible,publication_eligible,source_authority,source_url,source_note,confound_scope,affected_admin1,key_event_ids,execution_event_ids,methodology_rule_ids,explanation_zh,status_norm,scope_type_norm,restriction_type_norm,source_grade,evidence_rank,actual_time_semantics,record_role,schema_version
R20240615_ZP_005,2024-06-15,Zaporizhzhia Oblast,,Zaporizhzhyaoblenergo,oblast,household_general,hourly_schedule,,5,2024-06-15 20:00:00+03:00,2024-06-15 23:00:00+03:00,2024-06-15 20:00:00+03:00,2024-06-15 23:00:00+03:00,2024-06-15 17:00:00+00:00,2024-06-15 20:00:00+00:00,2024-06-15 17:00:00+00:00,2024-06-15 20:00:00+00:00,Europe/Kyiv,confirmed,high,Zaporizhzhia queue 5 remained scheduled for 20:00–23:00. This queue_id is meaningful only inside Zaporizhzhyaoblenergo and must not be equated with queue 1/2/etc. in another DSO. The day was also weather/generation-confounded. Confidence: high.,same_day_final,,,0,0,0,1,0,0,official_dso,https://t.me/s/Zaporizhzhyaoblenergo_news?before=748,Official DSO archive; broad archive locator should be snapshotted to an exact immutable message before publication.,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Zaporizhzhia queue 5 remained scheduled for 20:00–23:00. This queue_id is meaningful only inside Zaporizhzhyaoblenergo and must not be equated with queue 1/2/etc. in another DSO. The day was also weather/generation-confounded. Confidence: high.【置信度：high】,confirmed,oblast,GPV,primary,5,deprecated_confirmed_dispatch_window_not_physical_switch,planned_or_final_dispatch,v3.0
R20240616_NAT_001,2024-06-16,ALL,,Ukrenergo,national,household_general,no_restriction,0,,2024-06-16 00:00:00+03:00,2024-06-17 00:00:00+03:00,,,2024-06-15 21:00:00+00:00,2024-06-16 21:00:00+00:00,,,Europe/Kyiv,no_restriction,high,根据 Ukrenergo 指令，6 月 16 日预计不采用小时停电表；这是一个较干净的零计划限电对照日。地方战损/技术停电仍可能存在。 置信度：high。,final_dispatch,,,0,0,0,0,1,0,official_dso,https://t.me/s/ztoe_ua?before=403,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,根据 Ukrenergo 指令，6 月 16 日预计不采用小时停电表；这是一个较干净的零计划限电对照日。地方战损/技术停电仍可能存在。 置信度：high。【置信度：high】,no_restriction,national,no_restriction,primary,5,not_populated,execution_override,v3.0
R20240617_NAT_001,2024-06-17,ALL,,Ukrenergo,national,household_general,hourly_schedule,1,,2024-06-17 08:00:00+03:00,2024-06-17 19:00:00+03:00,,,2024-06-17 05:00:00+00:00,2024-06-17 16:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,high,国家/地区调度要求该时段同时启用 1 个轮换队列。这表示调度强度，不等同于某个具体地址必然断电。 置信度：high。,final_dispatch,,,0,0,0,0,1,1,official_tso,https://t.me/s/Ukrenergo/2951,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,国家/地区调度要求该时段同时启用 1 个轮换队列。这表示调度强度，不等同于某个具体地址必然断电。 置信度：high。【置信度：high】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20240617_NAT_002,2024-06-17,ALL,,Ukrenergo,national,household_general,hourly_schedule,2,,2024-06-17 19:00:00+03:00,2024-06-17 22:00:00+03:00,,,2024-06-17 16:00:00+00:00,2024-06-17 19:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,high,国家/地区调度要求该时段同时启用 2 个轮换队列。这表示调度强度，不等同于某个具体地址必然断电。 置信度：high。,final_dispatch,,,0,0,0,0,1,1,official_tso,https://t.me/s/Ukrenergo/2951,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,国家/地区调度要求该时段同时启用 2 个轮换队列。这表示调度强度，不等同于某个具体地址必然断电。 置信度：high。【置信度：high】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20240617_NAT_003,2024-06-17,ALL,,Ukrenergo,national,household_general,hourly_schedule,1,,2024-06-17 22:00:00+03:00,2024-06-18 00:00:00+03:00,,,2024-06-17 19:00:00+00:00,2024-06-17 21:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,high,国家/地区调度要求该时段同时启用 1 个轮换队列。这表示调度强度，不等同于某个具体地址必然断电。 置信度：high。,final_dispatch,,,0,0,0,0,1,1,official_tso,https://t.me/s/Ukrenergo/2951,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,国家/地区调度要求该时段同时启用 1 个轮换队列。这表示调度强度，不等同于某个具体地址必然断电。 置信度：high。【置信度：high】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20240618_NAT_001,2024-06-18,ALL,,Ukrenergo,national,household_general,no_restriction,0,,2024-06-18 00:00:00+03:00,2024-06-18 15:00:00+03:00,,,2024-06-17 21:00:00+00:00,2024-06-18 12:00:00+00:00,,,Europe/Kyiv,cancelled,high,当天较早时段原有限制预期，但最终在 15:00 前取消/不实施；作为变更后的零限制窗口保留。 置信度：medium。,final_dispatch,,,0,0,0,0,1,0,official_tso_archive,https://t.me/s/Ukrenergo?before=2975,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,当天较早时段原有限制预期，但最终在 15:00 前取消/不实施；作为变更后的零限制窗口保留。 置信度：medium。【置信度：high】,cancelled,national,no_restriction,primary,5,not_populated,execution_override,v3.0
R20240618_NAT_002,2024-06-18,ALL,,Ukrenergo,national,household_general,hourly_schedule,,,2024-06-18 15:00:00+03:00,2024-06-19 00:00:00+03:00,,,2024-06-18 12:00:00+00:00,2024-06-18 21:00:00+00:00,,,Europe/Kyiv,shortened,medium,官方能够确认计划限电/小时停电表在该时段生效，但未可靠恢复全国同时启用的队列数量，因此 queue_count 留空，避免伪造强度。 置信度：medium。,final_dispatch,,,0,0,0,0,1,0,official_tso_archive,https://t.me/s/Ukrenergo?before=2975,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,官方能够确认计划限电/小时停电表在该时段生效，但未可靠恢复全国同时启用的队列数量，因此 queue_count 留空，避免伪造强度。 置信度：medium。【置信度：medium】,shortened,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20240619_NAT_001,2024-06-19,ALL,,Ukrenergo,national,household_general,hourly_schedule,,,2024-06-19 00:00:00+03:00,2024-06-20 00:00:00+03:00,,,2024-06-18 21:00:00+00:00,2024-06-19 21:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,high,官方能够确认计划限电/小时停电表在该时段生效，但未可靠恢复全国同时启用的队列数量，因此 queue_count 留空，避免伪造强度。 置信度：high。,final_dispatch,,,0,0,0,0,1,0,official_tso_archive,https://t.me/s/Ukrenergo?before=2969,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,官方能够确认计划限电/小时停电表在该时段生效，但未可靠恢复全国同时启用的队列数量，因此 queue_count 留空，避免伪造强度。 置信度：high。【置信度：high】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20240620_NAT_001,2024-06-20,ALL,,Ukrenergo,national,household_general,no_restriction,0,,2024-06-20 00:00:00+03:00,2024-06-20 06:00:00+03:00,,,2024-06-19 21:00:00+00:00,2024-06-20 03:00:00+00:00,,,Europe/Kyiv,cancelled,high,Ukrenergo 更新后取消 00:00–06:00 的小时停电计划。 置信度：high。 同日发生被联合国列入2024年大规模能源系统攻击序列的事件（KE20240620_MAJOR_ATTACK），因此该日不应作为干净的计划停电 treatment/control。,final_dispatch,,,0,1,0,0,0,0,official_tso_archive,https://t.me/s/Ukrenergo?before=2969,,national_system,Vinnytsia Oblast|Dnipropetrovsk Oblast|Donetsk Oblast|Kyiv Oblast,KE20240620_MAJOR_ATTACK,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,Ukrenergo 更新后取消 00:00–06:00 的小时停电计划。 置信度：high。 同日发生被联合国列入2024年大规模能源系统攻击序列的事件（KE20240620_MAJOR_ATTACK），因此该日不应作为干净的计划停电 treatment/control。【置信度：high】,cancelled,national,no_restriction,primary,5,not_populated,execution_override,v3.0
R20240620_NAT_002,2024-06-20,ALL,,Ukrenergo,national,household_general,hourly_schedule,,,2024-06-20 06:00:00+03:00,2024-06-20 11:00:00+03:00,,,2024-06-20 03:00:00+00:00,2024-06-20 08:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,high,官方能够确认计划限电/小时停电表在该时段生效，但未可靠恢复全国同时启用的队列数量，因此 queue_count 留空，避免伪造强度。 置信度：high。 同日发生被联合国列入2024年大规模能源系统攻击序列的事件（KE20240620_MAJOR_ATTACK），因此该日不应作为干净的计划停电 treatment/control。,final_dispatch,,,0,1,0,0,0,0,official_tso_archive,https://t.me/s/Ukrenergo?before=2969,,national_system,Vinnytsia Oblast|Dnipropetrovsk Oblast|Donetsk Oblast|Kyiv Oblast,KE20240620_MAJOR_ATTACK,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,官方能够确认计划限电/小时停电表在该时段生效，但未可靠恢复全国同时启用的队列数量，因此 queue_count 留空，避免伪造强度。 置信度：high。 同日发生被联合国列入2024年大规模能源系统攻击序列的事件（KE20240620_MAJOR_ATTACK），因此该日不应作为干净的计划停电 treatment/control。【置信度：high】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20240620_NAT_003,2024-06-20,ALL,,Ukrenergo,national,household_general,hourly_schedule,,,2024-06-20 11:00:00+03:00,2024-06-21 00:00:00+03:00,,,2024-06-20 08:00:00+00:00,2024-06-20 21:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,high,11:00 后限制强度受能源设施受损/系统恢复影响，小时停电继续生效但全国 queue_count 未可靠恢复；主因果分析建议排除或仅做敏感性分析。 置信度：high。 同日发生被联合国列入2024年大规模能源系统攻击序列的事件（KE20240620_MAJOR_ATTACK），因此该日不应作为干净的计划停电 treatment/control。,final_dispatch,,,0,1,0,0,0,0,official_tso_archive,https://t.me/s/Ukrenergo?before=2969,,national_system,Vinnytsia Oblast|Dnipropetrovsk Oblast|Donetsk Oblast|Kyiv Oblast,KE20240620_MAJOR_ATTACK,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,11:00 后限制强度受能源设施受损/系统恢复影响，小时停电继续生效但全国 queue_count 未可靠恢复；主因果分析建议排除或仅做敏感性分析。 置信度：high。 同日发生被联合国列入2024年大规模能源系统攻击序列的事件（KE20240620_MAJOR_ATTACK），因此该日不应作为干净的计划停电 treatment/control。【置信度：high】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20240621_NAT_001,2024-06-21,ALL,,Ukrenergo,national,household_general,hourly_schedule,,,2024-06-21 00:00:00+03:00,2024-06-22 00:00:00+03:00,,,2024-06-20 21:00:00+00:00,2024-06-21 21:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,medium,官方能够确认计划限电/小时停电表在该时段生效，但未可靠恢复全国同时启用的队列数量，因此 queue_count 留空，避免伪造强度。 置信度：medium。,final_dispatch,,,0,0,0,1,1,0,official_tso_archive,https://t.me/s/Ukrenergo?before=2980,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,官方能够确认计划限电/小时停电表在该时段生效，但未可靠恢复全国同时启用的队列数量，因此 queue_count 留空，避免伪造强度。 置信度：medium。【置信度：medium】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20240622_NAT_001,2024-06-22,ALL,,Ukrenergo,national,household_general,hourly_schedule,,,2024-06-22 14:00:00+03:00,2024-06-23 00:00:00+03:00,,,2024-06-22 11:00:00+00:00,2024-06-22 21:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,medium,官方能够确认计划限电/小时停电表在该时段生效，但未可靠恢复全国同时启用的队列数量，因此 queue_count 留空，避免伪造强度。 置信度：medium。 同日发生被联合国列入2024年大规模能源系统攻击序列的事件（KE20240622_MAJOR_ATTACK），因此该日不应作为干净的计划停电 treatment/control。,final_dispatch,,,0,1,0,0,0,0,official_tso_archive,https://t.me/s/Ukrenergo?before=2985,,national_system,Zaporizhzhia Oblast|Lviv Oblast,KE20240622_MAJOR_ATTACK,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,官方能够确认计划限电/小时停电表在该时段生效，但未可靠恢复全国同时启用的队列数量，因此 queue_count 留空，避免伪造强度。 置信度：medium。 同日发生被联合国列入2024年大规模能源系统攻击序列的事件（KE20240622_MAJOR_ATTACK），因此该日不应作为干净的计划停电 treatment/control。【置信度：medium】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20240623_NAT_001,2024-06-23,ALL,,Ukrenergo,national,household_general,hourly_schedule,,,2024-06-23 11:00:00+03:00,2024-06-23 23:00:00+03:00,,,2024-06-23 08:00:00+00:00,2024-06-23 20:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,medium,官方能够确认计划限电/小时停电表在该时段生效，但未可靠恢复全国同时启用的队列数量，因此 queue_count 留空，避免伪造强度。 置信度：medium。,final_dispatch,,,0,0,0,0,1,0,official_tso_archive,https://t.me/s/Ukrenergo?before=2990,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,官方能够确认计划限电/小时停电表在该时段生效，但未可靠恢复全国同时启用的队列数量，因此 queue_count 留空，避免伪造强度。 置信度：medium。【置信度：medium】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20240624_NAT_001,2024-06-24,ALL,,Ukrenergo,national,household_general,hourly_schedule,,,2024-06-24 00:00:00+03:00,2024-06-25 00:00:00+03:00,,,2024-06-23 21:00:00+00:00,2024-06-24 21:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,medium,官方能够确认计划限电/小时停电表在该时段生效，但未可靠恢复全国同时启用的队列数量，因此 queue_count 留空，避免伪造强度。 置信度：medium。,final_dispatch,,,0,0,0,1,1,0,official_tso_archive,https://t.me/s/Ukrenergo?before=3012,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,官方能够确认计划限电/小时停电表在该时段生效，但未可靠恢复全国同时启用的队列数量，因此 queue_count 留空，避免伪造强度。 置信度：medium。【置信度：medium】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20240625_NAT_001,2024-06-25,ALL,,Ukrenergo,national,household_general,hourly_schedule,,,2024-06-25 00:00:00+03:00,2024-06-26 00:00:00+03:00,,,2024-06-24 21:00:00+00:00,2024-06-25 21:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,medium,官方能够确认计划限电/小时停电表在该时段生效，但未可靠恢复全国同时启用的队列数量，因此 queue_count 留空，避免伪造强度。 置信度：medium。,final_dispatch,,,0,0,0,1,1,0,official_tso_archive,https://t.me/s/Ukrenergo?before=3012,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,官方能够确认计划限电/小时停电表在该时段生效，但未可靠恢复全国同时启用的队列数量，因此 queue_count 留空，避免伪造强度。 置信度：medium。【置信度：medium】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20240626_NAT_001,2024-06-26,ALL,,Ukrenergo,national,household_general,hourly_schedule,,,2024-06-26 00:00:00+03:00,2024-06-27 00:00:00+03:00,,,2024-06-25 21:00:00+00:00,2024-06-26 21:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,medium,官方能够确认计划限电/小时停电表在该时段生效，但未可靠恢复全国同时启用的队列数量，因此 queue_count 留空，避免伪造强度。 置信度：medium。,final_dispatch,,,0,0,0,1,1,0,official_tso_archive,https://t.me/s/Ukrenergo?before=3012,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,官方能够确认计划限电/小时停电表在该时段生效，但未可靠恢复全国同时启用的队列数量，因此 queue_count 留空，避免伪造强度。 置信度：medium。【置信度：medium】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
R20240627_NAT_001,2024-06-27,ALL,,Ukrenergo,national,household_general,hourly_schedule,,,2024-06-27 00:00:00+03:00,2024-06-28 00:00:00+03:00,,,2024-06-26 21:00:00+00:00,2024-06-27 21:00:00+00:00,,,Europe/Kyiv,dispatch_confirmed,medium,官方能够确认计划限电/小时停电表在该时段生效，但未可靠恢复全国同时启用的队列数量，因此 queue_count 留空，避免伪造强度。 置信度：medium。,final_dispatch,,,0,0,0,1,1,0,official_tso_archive,https://t.me/s/Ukrenergo?before=3012,,,,,,MR20241210_REGULATOR_ACTUAL_VS_PLAN,官方能够确认计划限电/小时停电表在该时段生效，但未可靠恢复全国同时启用的队列数量，因此 queue_count 留空，避免伪造强度。 置信度：medium。【置信度：medium】,confirmed,national,GPV,primary,5,not_populated,planned_or_final_dispatch,v3.0
