ip,prefix24,oblast,power_availability,normal_availability,itdk_202408_T,own_traceroute_intermediate,first_seen,last_seen,intermediate_observation_n,terminal_non_target_observation_n,target_address_observation_n,hop_position_min,hop_position_max,frozen_own_traceroute_intermediate,rebuilt_own_traceroute_intermediate,caida_itdk_202408_transit,difference_reason
176.119.74.63,176.119.74.0,Odesa Oblast,0.4,0.4666666666666667,0,1,2024-08-09 16:45:00.000000,2024-08-28 19:45:00.000000,0,1,5,11.0,25.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
176.119.74.75,176.119.74.0,Odesa Oblast,0.6333333333333333,0.2833333333333333,0,1,2024-11-05 01:45:01.000000,2024-11-27 15:29:31.000000,0,3,7,11.0,15.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
176.119.75.133,176.119.75.0,Odesa Oblast,0.06666666666666667,0.26666666666666666,0,1,2024-12-02 15:42:50.000000,2024-12-02 15:42:50.000000,0,1,0,12.0,12.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
176.119.75.223,176.119.75.0,Odesa Oblast,0.36666666666666664,0.4583333333333333,0,1,2024-10-13 03:42:13.000000,2024-10-30 22:45:04.000000,0,2,8,10.0,12.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
176.119.75.44,176.119.75.0,Odesa Oblast,0.26666666666666666,0.5916666666666667,0,1,2024-06-29 19:42:10.000000,2024-06-29 19:42:10.000000,0,1,0,12.0,12.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
176.119.77.4,176.119.77.0,Odesa Oblast,0.1,0.19166666666666668,0,1,2024-07-16 16:45:00.000000,2024-07-16 17:45:04.000000,0,2,0,12.0,12.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
176.119.83.107,176.119.83.0,Odesa Oblast,0.0,0.0,0,1,2024-07-11 05:45:06.000000,2024-07-11 05:45:06.000000,0,1,0,12.0,12.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
176.119.83.121,176.119.83.0,Odesa Oblast,0.43333333333333335,0.20833333333333334,0,1,2024-12-17 16:45:43.000000,2024-12-17 16:45:43.000000,0,1,0,11.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
176.119.83.221,176.119.83.0,Odesa Oblast,0.0,0.0,0,1,2024-07-08 12:42:06.000000,2024-07-08 12:42:06.000000,0,1,0,12.0,12.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
176.119.84.233,176.119.84.0,Odesa Oblast,0.03333333333333333,0.325,0,1,2024-08-01 15:45:01.000000,2024-08-30 18:45:00.000000,0,1,9,12.0,12.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
176.119.84.50,176.119.84.0,Odesa Oblast,0.4,0.08333333333333333,0,1,2024-08-30 16:42:07.000000,2024-08-30 18:42:08.000000,0,2,0,12.0,12.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
176.119.84.94,176.119.84.0,Odesa Oblast,0.23333333333333334,0.3333333333333333,0,1,2024-09-02 15:45:04.000000,2024-09-18 00:44:59.000000,0,4,6,12.0,15.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
176.120.119.210,176.120.119.0,Kyiv Oblast,0.8787878787878788,0.9696969696969697,0,1,2024-07-05 10:45:02.000000,2025-01-09 03:45:59.000000,0,22,48,14.0,27.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
176.32.3.235,176.32.3.0,Khmelnytskyi Oblast,0.5116279069767442,0.5232558139534884,0,1,2024-07-02 17:43:18.000000,2024-12-30 08:44:04.000000,0,6,45,8.0,30.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
176.39.0.19,176.39.0.0,Rivne Oblast,1.0,1.0,0,1,2024-07-02 00:43:47.000000,2024-07-30 21:43:48.000000,0,1,10,10.0,15.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
176.39.50.25,176.39.50.0,Rivne Oblast,0.0,0.0,0,1,2024-11-11 23:36:50.000000,2024-11-11 23:36:50.000000,0,1,0,10.0,10.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
176.8.110.252,176.8.110.0,Chernihiv Oblast,0.5833333333333334,0.6875,0,1,2024-10-05 14:43:13.000000,2024-10-24 02:43:14.000000,0,1,9,6.0,30.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
176.8.137.252,176.8.137.0,Chernihiv Oblast,0.5833333333333334,0.25,0,1,2024-10-02 07:43:16.000000,2024-10-29 07:43:13.000000,0,2,17,6.0,20.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
176.8.180.252,176.8.180.0,Odesa Oblast,0.9666666666666667,0.9666666666666667,1,1,2024-06-22 08:51:54.000000,2025-01-09 11:44:12.000000,0,4805,65,5.0,29.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
176.8.76.252,176.8.76.0,Chernihiv Oblast,0.9166666666666666,0.9791666666666666,0,1,2024-10-06 10:43:07.000000,2024-10-29 04:43:07.000000,0,2,22,5.0,28.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
176.98.10.246,176.98.10.0,Cherkasy Oblast,0.9719626168224299,0.9649532710280374,0,1,2024-07-03 06:44:03.000000,2025-01-09 14:45:06.000000,0,64,29,10.0,32.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
176.98.82.23,176.98.82.0,Cherkasy Oblast,0.5046728971962616,0.5233644859813084,0,1,2024-10-01 17:44:03.000000,2024-12-29 15:44:55.000000,0,10,30,11.0,14.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
176.98.83.104,176.98.83.0,Cherkasy Oblast,0.2897196261682243,0.34813084112149534,0,1,2024-12-05 02:45:03.000000,2024-12-31 09:44:54.000000,0,1,15,12.0,17.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
176.98.83.161,176.98.83.0,Cherkasy Oblast,0.34579439252336447,0.4696261682242991,0,1,2024-10-05 04:44:05.000000,2024-11-29 04:45:01.000000,0,5,21,11.0,28.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.136.129.238,178.136.129.0,Dnipropetrovsk Oblast,1.0,0.9615384615384616,1,1,2024-06-22 17:03:38.000000,2025-01-09 11:52:39.000000,0,418,65,9.0,31.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
178.136.137.173,178.136.137.0,Dnipropetrovsk Oblast,0.34615384615384615,0.2692307692307692,0,1,2024-08-02 01:46:14.000000,2024-08-17 00:46:10.000000,0,1,8,9.0,31.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.136.144.61,178.136.144.0,Dnipropetrovsk Oblast,0.0,0.0,0,1,2024-06-22 22:52:22.000000,2024-06-28 18:46:18.000000,0,1,3,10.0,18.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.136.153.58,178.136.153.0,Dnipropetrovsk Oblast,0.0,0.0,0,1,2024-11-01 10:46:14.000000,2024-12-11 07:49:27.000000,0,4,21,10.0,21.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.136.160.250,178.136.160.0,Dnipropetrovsk Oblast,0.46153846153846156,0.5192307692307693,0,1,2024-09-01 00:46:13.000000,2024-09-30 21:46:08.000000,0,2,11,10.0,16.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.136.206.56,178.136.206.0,Odesa Oblast,0.0,0.2833333333333333,0,1,2024-09-06 23:46:12.000000,2024-11-28 01:47:07.000000,0,2,21,11.0,16.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.136.207.137,178.136.207.0,Odesa Oblast,0.0,0.0,0,1,2024-12-11 15:47:27.000000,2024-12-31 10:47:11.000000,0,1,8,11.0,21.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.136.235.237,178.136.235.0,Lviv Oblast,0.0,0.0,0,1,2024-07-19 21:38:33.000000,2025-01-08 12:33:17.000000,0,2,0,11.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.136.33.246,178.136.33.0,Lviv Oblast,0.0,0.0,0,1,2024-08-05 22:46:11.000000,2024-08-29 23:46:12.000000,0,2,13,9.0,18.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.136.38.110,178.136.38.0,Lviv Oblast,0.0,0.0,0,1,2024-12-12 12:48:26.000000,2024-12-31 05:47:17.000000,0,1,10,9.0,16.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.150.205.204,178.150.205.0,Dnipropetrovsk Oblast,0.46153846153846156,0.34615384615384615,1,1,2024-06-24 11:41:11.000000,2025-01-07 18:41:57.000000,0,52,24,7.0,14.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
178.150.208.30,178.150.208.0,Dnipropetrovsk Oblast,0.7692307692307693,0.9230769230769231,0,1,2024-07-06 17:46:36.000000,2024-12-29 14:47:37.000000,0,16,41,6.0,15.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.150.211.56,178.150.211.0,Dnipropetrovsk Oblast,0.6538461538461539,0.8557692307692307,0,1,2024-07-08 00:46:34.000000,2024-12-31 21:47:33.000000,0,21,64,8.0,18.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.150.211.68,178.150.211.0,Dnipropetrovsk Oblast,0.6538461538461539,0.8653846153846154,0,1,2024-07-02 09:46:32.000000,2024-12-30 23:47:42.000000,0,9,36,8.0,22.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.151.155.238,178.151.155.0,Dnipropetrovsk Oblast,0.34615384615384615,0.41346153846153844,0,1,2024-07-16 15:46:38.000000,2024-07-30 19:46:44.000000,0,9,8,9.0,13.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.151.183.240,178.151.183.0,Dnipropetrovsk Oblast,0.5769230769230769,0.4230769230769231,0,1,2024-10-02 07:46:54.000000,2024-12-31 05:48:00.000000,0,3,42,6.0,30.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.151.192.52,178.151.192.0,Dnipropetrovsk Oblast,0.8846153846153846,0.9519230769230769,0,1,2024-12-07 15:47:57.000000,2024-12-23 06:47:42.000000,0,1,7,8.0,23.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.151.199.137,178.151.199.0,Dnipropetrovsk Oblast,0.6153846153846154,0.6442307692307693,0,1,2024-12-14 23:41:57.000000,2024-12-14 23:41:57.000000,0,1,0,8.0,8.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.151.203.147,178.151.203.0,Zaporizhzhia Oblast,0.875,0.90625,0,1,2024-10-03 10:46:50.000000,2024-10-31 23:46:58.000000,0,1,25,8.0,32.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.151.204.207,178.151.204.0,Zaporizhzhia Oblast,0.25,0.34375,0,1,2024-08-01 04:30:42.000000,2024-08-31 08:46:51.000000,0,2,17,8.0,16.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.151.204.63,178.151.204.0,Zaporizhzhia Oblast,1.0,0.53125,0,1,2024-07-01 12:46:42.000000,2024-07-28 07:46:47.000000,0,1,3,9.0,9.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.151.206.231,178.151.206.0,Zaporizhzhia Oblast,0.0,0.6875,0,1,2024-07-05 07:46:45.000000,2024-07-11 21:46:49.000000,0,1,2,9.0,21.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.151.33.123,178.151.33.0,Odesa Oblast,0.4666666666666667,0.041666666666666664,0,1,2024-06-22 13:57:25.000000,2024-06-28 23:46:43.000000,0,1,3,10.0,12.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.158.215.49,178.158.215.0,Kyiv Oblast,0.9090909090909091,0.8863636363636364,0,1,2024-06-22 11:58:03.000000,2025-01-09 07:50:07.000000,0,26,73,5.0,25.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.210.195.99,178.210.195.0,Zaporizhzhia Oblast,1.0,1.0,0,1,2024-10-21 10:47:17.000000,2025-01-08 00:48:45.000000,0,3,12,13.0,23.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.210.216.114,178.210.216.0,Zaporizhzhia Oblast,0.5,0.8125,0,1,2024-07-11 05:47:17.000000,2024-07-11 05:47:17.000000,0,1,0,15.0,15.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.212.193.142,178.212.193.0,Odesa Oblast,0.0,0.0,0,1,2024-12-03 08:48:42.000000,2024-12-31 08:48:19.000000,0,29,14,6.0,16.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.212.237.69,178.212.237.0,Zaporizhzhia Oblast,0.875,0.78125,0,1,2024-06-23 18:31:15.000000,2025-01-07 22:31:16.000000,0,72,61,12.0,26.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.212.242.33,178.212.242.0,Lviv Oblast,1.0,0.9583333333333334,0,1,2024-10-01 05:47:19.000000,2024-10-29 01:47:20.000000,0,9,10,8.0,24.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.215.160.122,178.215.160.0,Dnipropetrovsk Oblast,0.0,0.8461538461538461,0,1,2024-06-23 20:39:09.000000,2024-07-30 04:47:18.000000,0,16,6,9.0,17.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.215.240.95,178.215.240.0,Poltava Oblast,0.0,0.0,0,1,2024-11-14 02:47:31.000000,2024-12-30 23:48:30.000000,0,3,10,12.0,29.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.215.241.45,178.215.241.0,Poltava Oblast,0.15384615384615385,0.6730769230769231,0,1,2024-07-12 05:47:22.000000,2024-12-27 01:48:23.000000,0,15,43,11.0,30.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.219.95.198,178.219.95.0,Dnipropetrovsk Oblast,0.0,0.0,0,1,2024-10-09 02:47:28.000000,2025-01-07 17:48:48.000000,0,16,32,16.0,26.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.54.244.101,178.54.244.0,Kyiv Oblast,0.0,0.0,0,1,2024-10-22 03:35:49.000000,2024-10-25 17:45:26.000000,0,14,3,10.0,14.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.74.205.57,178.74.205.0,Vinnytsia Oblast,0.7727272727272727,0.20454545454545456,0,1,2024-07-09 07:33:28.000000,2024-07-27 13:45:22.000000,0,1,6,11.0,13.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.74.215.176,178.74.215.0,Vinnytsia Oblast,0.9090909090909091,0.8863636363636364,0,1,2024-06-22 14:55:41.000000,2024-06-27 12:45:22.000000,0,1,3,12.0,12.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.74.219.153,178.74.219.0,Vinnytsia Oblast,0.0,0.0,0,1,2024-07-04 01:52:22.000000,2024-09-05 05:52:30.000000,0,5,0,11.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.74.235.109,178.74.235.0,Vinnytsia Oblast,1.0,1.0,0,1,2024-06-26 01:45:22.000000,2025-01-08 23:46:15.000000,0,70,78,8.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.74.235.113,178.74.235.0,Vinnytsia Oblast,1.0,0.9772727272727273,0,1,2024-06-27 02:45:22.000000,2025-01-07 21:46:07.000000,0,56,80,9.0,24.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.74.235.161,178.74.235.0,Vinnytsia Oblast,0.9545454545454546,0.9318181818181818,0,1,2024-06-23 07:45:23.000000,2025-01-03 01:46:05.000000,0,68,100,8.0,24.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.74.235.17,178.74.235.0,Vinnytsia Oblast,1.0,1.0,0,1,2024-06-22 10:55:22.000000,2025-01-08 08:46:51.000000,0,70,79,8.0,22.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.74.235.177,178.74.235.0,Vinnytsia Oblast,1.0,0.9545454545454546,0,1,2024-06-29 19:45:24.000000,2025-01-08 00:46:32.000000,0,76,73,9.0,23.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.74.235.29,178.74.235.0,Vinnytsia Oblast,1.0,1.0,0,1,2024-06-22 18:55:48.000000,2025-01-08 14:46:10.000000,0,70,59,8.0,31.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.74.235.49,178.74.235.0,Vinnytsia Oblast,1.0,1.0,0,1,2024-08-02 12:45:23.000000,2024-08-30 17:45:25.000000,0,7,15,10.0,10.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.74.235.61,178.74.235.0,Vinnytsia Oblast,1.0,1.0,1,1,2024-06-23 20:45:25.000000,2024-11-24 15:45:30.000000,0,49,50,9.0,12.0,1,0,1,observed_only_as_terminal_endpoint_under_strict_rule
178.74.241.223,178.74.241.0,Vinnytsia Oblast,0.0,0.0,0,1,2024-07-04 16:45:25.000000,2025-01-07 18:43:20.000000,0,14,2,11.0,13.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.92.154.253,178.92.154.0,Lviv Oblast,0.0,0.0,0,1,2024-11-01 13:45:29.000000,2024-11-01 13:45:29.000000,0,1,0,11.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.92.156.91,178.92.156.0,Lviv Oblast,0.0,0.0,0,1,2024-11-13 03:45:29.000000,2024-11-21 16:45:29.000000,0,1,1,11.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.92.210.229,178.92.210.0,Lviv Oblast,0.0,0.0,0,1,2024-12-04 06:47:00.000000,2024-12-31 15:46:11.000000,0,1,8,9.0,22.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.92.247.174,178.92.247.0,Lviv Oblast,0.0,0.0,0,1,2024-11-07 04:45:33.000000,2024-11-28 05:46:23.000000,0,2,9,9.0,15.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.0.53,178.93.0.0,Kirovohrad Oblast,0.0,0.0,0,1,2024-08-29 06:45:32.000000,2024-08-30 00:45:31.000000,0,11,0,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.0.75,178.93.0.0,Kirovohrad Oblast,0.0,0.0,0,1,2024-09-02 11:45:33.000000,2024-09-02 18:45:32.000000,0,7,0,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.134.197,178.93.134.0,Khmelnytskyi Oblast,0.9767441860465116,0.9186046511627907,0,1,2024-07-02 11:45:32.000000,2024-07-29 13:45:35.000000,0,3,6,10.0,15.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.147.171,178.93.147.0,Khmelnytskyi Oblast,0.0,0.029069767441860465,0,1,2024-09-04 23:40:18.000000,2025-01-08 11:46:49.000000,0,220,32,9.0,12.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.15.13,178.93.15.0,Kirovohrad Oblast,0.0,0.027777777777777776,0,1,2024-09-04 18:45:34.000000,2024-09-30 16:45:30.000000,0,15,18,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.151.218,178.93.151.0,Khmelnytskyi Oblast,1.0,0.9244186046511628,0,1,2024-06-25 20:45:35.000000,2024-08-27 22:45:38.000000,0,30,21,11.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.156.171,178.93.156.0,Khmelnytskyi Oblast,0.0,0.0,0,1,2024-12-18 21:46:33.000000,2025-01-07 19:46:35.000000,0,4,7,11.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.161.67,178.93.161.0,Khmelnytskyi Oblast,0.0,0.563953488372093,0,1,2024-11-10 18:45:36.000000,2024-12-26 09:46:25.000000,0,5,13,10.0,28.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.173.180,178.93.173.0,Khmelnytskyi Oblast,0.0,0.0,0,1,2024-12-19 13:46:32.000000,2025-01-08 23:46:39.000000,0,31,0,9.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.19.107,178.93.19.0,Kirovohrad Oblast,0.0,0.018518518518518517,0,1,2024-09-25 20:30:21.000000,2025-01-08 17:46:31.000000,0,52,31,9.0,28.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.2.133,178.93.2.0,Kirovohrad Oblast,0.0,0.027777777777777776,0,1,2024-09-05 02:45:32.000000,2024-11-30 20:46:15.000000,0,31,37,7.0,16.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.2.172,178.93.2.0,Kirovohrad Oblast,0.0,0.0,0,1,2024-10-08 05:45:32.000000,2024-10-24 01:45:32.000000,0,23,6,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.202.45,178.93.202.0,Khmelnytskyi Oblast,0.0,0.0,0,1,2024-12-03 01:46:28.000000,2024-12-25 14:46:28.000000,0,5,7,10.0,20.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.21.165,178.93.21.0,Kirovohrad Oblast,0.0,0.0,0,1,2024-08-27 01:45:33.000000,2024-08-27 10:45:31.000000,0,5,1,11.0,12.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.21.8,178.93.21.0,Kirovohrad Oblast,0.0,0.027777777777777776,0,1,2024-08-27 03:45:36.000000,2024-12-20 19:46:30.000000,0,82,50,9.0,25.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.221.34,178.93.221.0,Khmelnytskyi Oblast,0.0,0.0,0,1,2024-12-06 08:51:44.000000,2024-12-18 20:46:44.000000,0,4,5,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.224.241,178.93.224.0,Khmelnytskyi Oblast,0.0,0.0,0,1,2024-11-03 04:45:37.000000,2024-11-30 13:46:17.000000,0,1,8,10.0,18.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.225.141,178.93.225.0,Khmelnytskyi Oblast,0.0,0.0,0,1,2024-10-19 08:45:35.000000,2024-11-26 23:46:23.000000,0,6,19,10.0,25.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.226.7,178.93.226.0,Khmelnytskyi Oblast,0.0,0.0,0,1,2024-11-01 12:45:39.000000,2024-12-29 04:46:24.000000,0,59,16,8.0,24.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.227.121,178.93.227.0,Khmelnytskyi Oblast,0.0,0.0,0,1,2024-11-04 18:45:35.000000,2024-11-30 02:46:35.000000,0,2,5,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.245.60,178.93.245.0,Khmelnytskyi Oblast,0.0,0.0,0,1,2024-12-16 03:46:59.000000,2024-12-16 03:46:59.000000,0,1,0,10.0,10.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.26.75,178.93.26.0,Kirovohrad Oblast,0.0,0.018518518518518517,0,1,2024-08-30 20:45:31.000000,2025-01-07 17:46:35.000000,0,176,36,9.0,17.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.3.160,178.93.3.0,Kirovohrad Oblast,0.0,0.0,0,1,2024-09-04 02:45:36.000000,2024-09-04 02:45:36.000000,0,1,0,11.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.3.207,178.93.3.0,Kirovohrad Oblast,0.0,0.0,0,1,2024-08-28 08:45:35.000000,2024-08-28 19:45:33.000000,0,3,0,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.3.247,178.93.3.0,Kirovohrad Oblast,0.0,0.004629629629629629,0,1,2024-09-02 20:45:32.000000,2024-09-02 20:45:32.000000,0,1,0,11.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.3.69,178.93.3.0,Kirovohrad Oblast,0.0,0.0,0,1,2024-08-27 05:45:30.000000,2024-09-02 08:45:34.000000,0,11,1,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.32.89,178.93.32.0,Kirovohrad Oblast,0.05555555555555555,0.013888888888888888,0,1,2024-09-05 10:45:31.000000,2024-09-25 09:45:31.000000,0,68,11,10.0,12.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.33.38,178.93.33.0,Kirovohrad Oblast,0.0,0.027777777777777776,0,1,2024-09-03 13:45:32.000000,2024-12-05 07:46:34.000000,0,265,28,7.0,12.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.34.24,178.93.34.0,Kirovohrad Oblast,0.0,0.027777777777777776,0,1,2024-08-27 08:45:30.000000,2024-08-29 12:45:30.000000,0,1,2,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.36.56,178.93.36.0,Kirovohrad Oblast,0.0,0.0,0,1,2024-08-26 21:45:32.000000,2024-08-26 21:45:32.000000,0,1,0,12.0,12.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.38.174,178.93.38.0,Kirovohrad Oblast,0.037037037037037035,0.004629629629629629,0,1,2024-09-02 09:45:32.000000,2024-09-03 06:45:34.000000,0,17,0,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.39.247,178.93.39.0,Kirovohrad Oblast,0.0,0.0,0,1,2024-09-04 11:45:33.000000,2024-09-05 13:45:31.000000,0,9,1,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.4.62,178.93.4.0,Kirovohrad Oblast,0.0,0.013888888888888888,0,1,2024-09-05 19:45:32.000000,2024-09-24 02:45:31.000000,0,9,9,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.40.173,178.93.40.0,Kirovohrad Oblast,0.037037037037037035,0.013888888888888888,0,1,2024-12-09 00:46:52.000000,2025-01-09 12:46:29.000000,0,137,13,7.0,17.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
178.93.49.225,178.93.49.0,Kirovohrad Oblast,0.0,0.004629629629629629,0,1,2024-08-28 03:45:30.000000,2024-09-10 05:45:34.000000,0,51,4,10.0,11.0,1,0,0,observed_only_as_terminal_endpoint_under_strict_rule
